,City 1,State 1,City 2,State 2,State 2  W2V
1568,Henderson,Nevada,Dallas,Texas,Colorado
1569,Henderson,Nevada,Jacksonville,Florida,Arizona
1570,Henderson,Nevada,Indianapolis,Indiana,Arizona
1571,Henderson,Nevada,Austin,Texas,Texas
1572,Henderson,Nevada,Detroit,Michigan,Michigan
1573,Henderson,Nevada,Memphis,Tennessee,Arizona
1574,Henderson,Nevada,Boston,Massachusetts,Massachusetts
1575,Henderson,Nevada,Seattle,Washington,Oregon
1576,Henderson,Nevada,Denver,Colorado,Colorado
1577,Henderson,Nevada,Baltimore,Maryland,Maryland
1578,Orlando,Florida,Laredo,Texas,Texas
1579,Orlando,Florida,Chandler,Arizona,Arizona
1580,Orlando,Florida,Madison,Wisconsin,Wisconsin
1581,Orlando,Florida,Lubbock,Texas,Texas
1582,Orlando,Florida,Garland,Texas,Texas
1583,Orlando,Florida,Glendale,Arizona,Arizona
1584,Orlando,Florida,Reno,Nevada,Nevada
1585,Orlando,Florida,Scottsdale,Arizona,None
1586,Orlando,Florida,Irving,Texas,Texas
1587,Orlando,Florida,Fremont,California,None
1588,Orlando,Florida,Irvine,California,None
1589,Orlando,Florida,Spokane,Washington,Idaho
1590,Orlando,Florida,Modesto,California,None
1591,Orlando,Florida,Shreveport,Louisiana,Louisiana
1592,Orlando,Florida,Tacoma,Washington,None
1593,Orlando,Florida,Oxnard,California,Ventura
1594,Orlando,Florida,Fontana,California,California
1595,Orlando,Florida,Akron,Ohio,Ohio
1596,Orlando,Florida,Amarillo,Texas,None
1597,Orlando,Florida,Glendale,California,Arizona
1598,Orlando,Florida,Huntsville,Alabama,None
1599,Orlando,Florida,Worcester,Massachusetts,Massachusetts
1600,Orlando,Florida,Chicago,Illinois,Illinois
1601,Orlando,Florida,Houston,Texas,Texas
1602,Orlando,Florida,Philadelphia,Pennsylvania,Pennsylvania
1603,Orlando,Florida,Phoenix,Arizona,Arizona
1604,Orlando,Florida,Dallas,Texas,Texas
1605,Orlando,Florida,Indianapolis,Indiana,Indiana
1606,Orlando,Florida,Austin,Texas,Texas
1607,Orlando,Florida,Detroit,Michigan,Michigan
1608,Orlando,Florida,Memphis,Tennessee,Tennessee
1609,Orlando,Florida,Boston,Massachusetts,Massachusetts
1610,Orlando,Florida,Seattle,Washington,Oregon
1611,Orlando,Florida,Denver,Colorado,Colorado
1612,Orlando,Florida,Baltimore,Maryland,Maryland
1613,Orlando,Florida,Nashville,Tennessee,Tennessee
1614,Laredo,Texas,Chandler,Arizona,McKinney
1615,Laredo,Texas,Madison,Wisconsin,Wisconsin
1616,Laredo,Texas,Glendale,Arizona,California
1617,Laredo,Texas,Hialeah,Florida,None
1618,Laredo,Texas,Reno,Nevada,Nevada
1619,Laredo,Texas,Scottsdale,Arizona,None
1620,Laredo,Texas,Fremont,California,None
1621,Laredo,Texas,Irvine,California,None
1622,Laredo,Texas,Spokane,Washington,Oregon
1623,Laredo,Texas,Modesto,California,None
1624,Laredo,Texas,Shreveport,Louisiana,Louisiana
1625,Laredo,Texas,Tacoma,Washington,None
1626,Laredo,Texas,Oxnard,California,California
1627,Laredo,Texas,Fontana,California,California
1628,Laredo,Texas,Akron,Ohio,Ohio
1629,Laredo,Texas,Glendale,California,California
1630,Laredo,Texas,Tallahassee,Florida,Florida
1631,Laredo,Texas,Huntsville,Alabama,None
1632,Laredo,Texas,Worcester,Massachusetts,Massachusetts
1633,Laredo,Texas,Chicago,Illinois,Illinois
1634,Laredo,Texas,Philadelphia,Pennsylvania,Philly
1635,Laredo,Texas,Phoenix,Arizona,Arizona
1636,Laredo,Texas,Jacksonville,Florida,Alabama
1637,Laredo,Texas,Indianapolis,Indiana,Indiana
1638,Laredo,Texas,Detroit,Michigan,Michigan
1639,Laredo,Texas,Memphis,Tennessee,Tennessee
1640,Laredo,Texas,Boston,Massachusetts,Massachusetts
1641,Laredo,Texas,Seattle,Washington,Oregon
1642,Laredo,Texas,Denver,Colorado,Colorado
1643,Laredo,Texas,Baltimore,Maryland,Maryland
1644,Laredo,Texas,Nashville,Tennessee,Tennessee
1645,Laredo,Texas,Louisville,Kentucky,Kentucky
1646,Chandler,Arizona,Madison,Wisconsin,Wisconsin
1647,Chandler,Arizona,Lubbock,Texas,Texas
1648,Chandler,Arizona,Garland,Texas,Texas
1649,Chandler,Arizona,Hialeah,Florida,None
1650,Chandler,Arizona,Reno,Nevada,Nevada
1651,Chandler,Arizona,Irving,Texas,Texas
1652,Chandler,Arizona,Fremont,California,None
1653,Chandler,Arizona,Irvine,California,None
1654,Chandler,Arizona,Spokane,Washington,Idaho
1655,Chandler,Arizona,Modesto,California,None
1656,Chandler,Arizona,Shreveport,Louisiana,Louisiana
1657,Chandler,Arizona,Tacoma,Washington,None
1658,Chandler,Arizona,Oxnard,California,California
1659,Chandler,Arizona,Fontana,California,Nevada
1660,Chandler,Arizona,Akron,Ohio,Ohio
1661,Chandler,Arizona,Amarillo,Texas,None
1662,Chandler,Arizona,Glendale,California,Tucson
1663,Chandler,Arizona,Tallahassee,Florida,Florida
1664,Chandler,Arizona,Huntsville,Alabama,None
1665,Chandler,Arizona,Worcester,Massachusetts,Massachusetts
1666,Chandler,Arizona,Chicago,Illinois,Illinois
1667,Chandler,Arizona,Houston,Texas,Texas
1668,Chandler,Arizona,Philadelphia,Pennsylvania,Philly
1669,Chandler,Arizona,Dallas,Texas,Texas
1670,Chandler,Arizona,Jacksonville,Florida,Florida
1671,Chandler,Arizona,Indianapolis,Indiana,Indiana
1672,Chandler,Arizona,Austin,Texas,Texas
1673,Chandler,Arizona,Detroit,Michigan,Michigan
1674,Chandler,Arizona,Memphis,Tennessee,Tennessee
1675,Chandler,Arizona,Boston,Massachusetts,Massachusetts
1676,Chandler,Arizona,Seattle,Washington,Oregon
1677,Chandler,Arizona,Denver,Colorado,Colorado
1678,Chandler,Arizona,Baltimore,Maryland,Maryland
1679,Chandler,Arizona,Nashville,Tennessee,Tennessee
1680,Chandler,Arizona,Louisville,Kentucky,Kentucky
1681,Chandler,Arizona,Milwaukee,Wisconsin,Wisconsin
1682,Madison,Wisconsin,Lubbock,Texas,Texas
1683,Madison,Wisconsin,Garland,Texas,Texas
1684,Madison,Wisconsin,Glendale,Arizona,Arizona
1685,Madison,Wisconsin,Hialeah,Florida,None
1686,Madison,Wisconsin,Reno,Nevada,Nevada
1687,Madison,Wisconsin,Scottsdale,Arizona,None
1688,Madison,Wisconsin,Irving,Texas,Texas
1689,Madison,Wisconsin,Fremont,California,None
1690,Madison,Wisconsin,Irvine,California,None
1691,Madison,Wisconsin,Spokane,Washington,Idaho
1692,Madison,Wisconsin,Modesto,California,None
1693,Madison,Wisconsin,Shreveport,Louisiana,Louisiana
1694,Madison,Wisconsin,Tacoma,Washington,None
1695,Madison,Wisconsin,Oxnard,California,California
1696,Madison,Wisconsin,Fontana,California,California
1697,Madison,Wisconsin,Akron,Ohio,Ohio
1698,Madison,Wisconsin,Amarillo,Texas,None
1699,Madison,Wisconsin,Glendale,California,Arizona
1700,Madison,Wisconsin,Tallahassee,Florida,Florida
1701,Madison,Wisconsin,Huntsville,Alabama,None
1702,Madison,Wisconsin,Worcester,Massachusetts,Massachusetts
1703,Madison,Wisconsin,Chicago,Illinois,Minnesota
1704,Madison,Wisconsin,Houston,Texas,Texas
1705,Madison,Wisconsin,Philadelphia,Pennsylvania,Philly
1706,Madison,Wisconsin,Phoenix,Arizona,Arizona
1707,Madison,Wisconsin,Dallas,Texas,Minnesota
1708,Madison,Wisconsin,Jacksonville,Florida,Florida
1709,Madison,Wisconsin,Indianapolis,Indiana,Indiana
1710,Madison,Wisconsin,Austin,Texas,Texas
1711,Madison,Wisconsin,Detroit,Michigan,Michigan
1712,Madison,Wisconsin,Memphis,Tennessee,Tennessee
1713,Madison,Wisconsin,Boston,Massachusetts,Massachusetts
1714,Madison,Wisconsin,Seattle,Washington,Minnesota
1715,Madison,Wisconsin,Denver,Colorado,Colorado
1716,Madison,Wisconsin,Baltimore,Maryland,Maryland
1717,Madison,Wisconsin,Nashville,Tennessee,Minnesota
1718,Madison,Wisconsin,Louisville,Kentucky,Kentucky
1719,Madison,Wisconsin,Portland,Oregon,Oregon
1720,Lubbock,Texas,Glendale,Arizona,Arizona
1721,Lubbock,Texas,Hialeah,Florida,None
1722,Lubbock,Texas,Reno,Nevada,Nevada
1723,Lubbock,Texas,Scottsdale,Arizona,None
1724,Lubbock,Texas,Fremont,California,None
1725,Lubbock,Texas,Irvine,California,None
1726,Lubbock,Texas,Spokane,Washington,Oregon
1727,Lubbock,Texas,Modesto,California,None
1728,Lubbock,Texas,Shreveport,Louisiana,Louisiana
1729,Lubbock,Texas,Tacoma,Washington,None
1730,Lubbock,Texas,Oxnard,California,California
1731,Lubbock,Texas,Fontana,California,California
1732,Lubbock,Texas,Akron,Ohio,Ohio
1733,Lubbock,Texas,Glendale,California,Arizona
1734,Lubbock,Texas,Tallahassee,Florida,Florida
1735,Lubbock,Texas,Huntsville,Alabama,None
1736,Lubbock,Texas,Worcester,Massachusetts,Massachusetts
1737,Lubbock,Texas,Chicago,Illinois,Illinois
1738,Lubbock,Texas,Philadelphia,Pennsylvania,Philly
1739,Lubbock,Texas,Phoenix,Arizona,Arizona
1740,Lubbock,Texas,Jacksonville,Florida,Florida
1741,Lubbock,Texas,Indianapolis,Indiana,Indiana
1742,Lubbock,Texas,Detroit,Michigan,Michigan
1743,Lubbock,Texas,Memphis,Tennessee,Tennessee
1744,Lubbock,Texas,Boston,Massachusetts,Massachusetts
1745,Lubbock,Texas,Seattle,Washington,Oregon
1746,Lubbock,Texas,Denver,Colorado,Colorado
1747,Lubbock,Texas,Baltimore,Maryland,Maryland
1748,Lubbock,Texas,Nashville,Tennessee,Tennessee
1749,Lubbock,Texas,Louisville,Kentucky,Kentucky
1750,Lubbock,Texas,Milwaukee,Wisconsin,Wisconsin
1751,Lubbock,Texas,Portland,Oregon,Oregon
1752,Lubbock,Texas,Tucson,Arizona,Arizona
1753,Garland,Texas,Glendale,Arizona,Arizona
1754,Garland,Texas,Hialeah,Florida,None
1755,Garland,Texas,Reno,Nevada,Nevada
1756,Garland,Texas,Scottsdale,Arizona,None
1757,Garland,Texas,Fremont,California,None
1758,Garland,Texas,Irvine,California,None
1759,Garland,Texas,Spokane,Washington,Idaho
1760,Garland,Texas,Modesto,California,None
1761,Garland,Texas,Shreveport,Louisiana,Louisiana
1762,Garland,Texas,Tacoma,Washington,None
1763,Garland,Texas,Oxnard,California,California
1764,Garland,Texas,Fontana,California,California
1765,Garland,Texas,Akron,Ohio,Ohio
1766,Garland,Texas,Glendale,California,Arizona
1767,Garland,Texas,Tallahassee,Florida,Florida
1768,Garland,Texas,Huntsville,Alabama,None
1769,Garland,Texas,Worcester,Massachusetts,Massachusetts
1770,Garland,Texas,Chicago,Illinois,Illinois
1771,Garland,Texas,Philadelphia,Pennsylvania,Philly
1772,Garland,Texas,Phoenix,Arizona,Arizona
1773,Garland,Texas,Jacksonville,Florida,Florida
1774,Garland,Texas,Indianapolis,Indiana,Indiana
1775,Garland,Texas,Detroit,Michigan,Michigan
1776,Garland,Texas,Memphis,Tennessee,Oklahoma
1777,Garland,Texas,Boston,Massachusetts,Massachusetts
1778,Garland,Texas,Seattle,Washington,Oregon
1779,Garland,Texas,Denver,Colorado,Colorado
1780,Garland,Texas,Baltimore,Maryland,Maryland
1781,Garland,Texas,Nashville,Tennessee,Tennessee
1782,Garland,Texas,Louisville,Kentucky,Kentucky
1783,Garland,Texas,Milwaukee,Wisconsin,Wisconsin
1784,Garland,Texas,Portland,Oregon,Oregon
1785,Garland,Texas,Tucson,Arizona,Arizona
1786,Garland,Texas,Fresno,California,Bakersfield
1787,Glendale,Arizona,Hialeah,Florida,None
1788,Glendale,Arizona,Reno,Nevada,Nevada
1789,Glendale,Arizona,Irving,Texas,Texas
1790,Glendale,Arizona,Fremont,California,None
1791,Glendale,Arizona,Irvine,California,None
1792,Glendale,Arizona,Spokane,Washington,Oregon
1793,Glendale,Arizona,Modesto,California,None
1794,Glendale,Arizona,Shreveport,Louisiana,Arkansas
1795,Glendale,Arizona,Tacoma,Washington,None
1796,Glendale,Arizona,Oxnard,California,California
1797,Glendale,Arizona,Fontana,California,Nevada
1798,Glendale,Arizona,Akron,Ohio,Ohio
1799,Glendale,Arizona,Amarillo,Texas,None
1800,Glendale,Arizona,Tallahassee,Florida,Florida
1801,Glendale,Arizona,Huntsville,Alabama,None
1802,Glendale,Arizona,Worcester,Massachusetts,Massachusetts
1803,Glendale,Arizona,Chicago,Illinois,Illinois
1804,Glendale,Arizona,Houston,Texas,Texas
1805,Glendale,Arizona,Philadelphia,Pennsylvania,Philly
1806,Glendale,Arizona,Dallas,Texas,Texas
1807,Glendale,Arizona,Jacksonville,Florida,Alabama
1808,Glendale,Arizona,Indianapolis,Indiana,Indiana
1809,Glendale,Arizona,Austin,Texas,Texas
1810,Glendale,Arizona,Detroit,Michigan,Michigan
1811,Glendale,Arizona,Memphis,Tennessee,Arkansas
1812,Glendale,Arizona,Boston,Massachusetts,Massachusetts
1813,Glendale,Arizona,Seattle,Washington,Oregon
1814,Glendale,Arizona,Denver,Colorado,Colorado
1815,Glendale,Arizona,Baltimore,Maryland,Maryland
1816,Glendale,Arizona,Nashville,Tennessee,Tennessee
1817,Glendale,Arizona,Louisville,Kentucky,Kentucky
1818,Glendale,Arizona,Milwaukee,Wisconsin,Wisconsin
1819,Glendale,Arizona,Portland,Oregon,Oregon
1820,Glendale,Arizona,Fresno,California,Oregon
1821,Glendale,Arizona,Sacramento,California,Oregon
1822,Hialeah,Florida,Reno,Nevada,None
1823,Hialeah,Florida,Scottsdale,Arizona,None
1824,Hialeah,Florida,Irving,Texas,None
1825,Hialeah,Florida,Fremont,California,None
1826,Hialeah,Florida,Irvine,California,None
1827,Hialeah,Florida,Spokane,Washington,None
1828,Hialeah,Florida,Modesto,California,None
1829,Hialeah,Florida,Shreveport,Louisiana,None
1830,Hialeah,Florida,Tacoma,Washington,None
1831,Hialeah,Florida,Oxnard,California,None
1832,Hialeah,Florida,Fontana,California,None
1833,Hialeah,Florida,Akron,Ohio,None
1834,Hialeah,Florida,Amarillo,Texas,None
1835,Hialeah,Florida,Glendale,California,None
1836,Hialeah,Florida,Huntsville,Alabama,None
1837,Hialeah,Florida,Worcester,Massachusetts,None
1838,Hialeah,Florida,Chicago,Illinois,None
1839,Hialeah,Florida,Houston,Texas,None
1840,Hialeah,Florida,Philadelphia,Pennsylvania,None
1841,Hialeah,Florida,Phoenix,Arizona,None
1842,Hialeah,Florida,Dallas,Texas,None
1843,Hialeah,Florida,Indianapolis,Indiana,None
1844,Hialeah,Florida,Austin,Texas,None
1845,Hialeah,Florida,Detroit,Michigan,None
1846,Hialeah,Florida,Memphis,Tennessee,None
1847,Hialeah,Florida,Boston,Massachusetts,None
1848,Hialeah,Florida,Seattle,Washington,None
1849,Hialeah,Florida,Denver,Colorado,None
1850,Hialeah,Florida,Baltimore,Maryland,None
1851,Hialeah,Florida,Nashville,Tennessee,None
1852,Hialeah,Florida,Louisville,Kentucky,None
1853,Hialeah,Florida,Milwaukee,Wisconsin,None
1854,Hialeah,Florida,Portland,Oregon,None
1855,Hialeah,Florida,Tucson,Arizona,None
1856,Hialeah,Florida,Fresno,California,None
1857,Hialeah,Florida,Sacramento,California,None
1858,Hialeah,Florida,Mesa,Arizona,None
1859,Reno,Nevada,Scottsdale,Arizona,None
1860,Reno,Nevada,Irving,Texas,Texas
1861,Reno,Nevada,Fremont,California,None
1862,Reno,Nevada,Irvine,California,None
1863,Reno,Nevada,Spokane,Washington,Idaho
1864,Reno,Nevada,Modesto,California,None
1865,Reno,Nevada,Shreveport,Louisiana,Louisiana
1866,Reno,Nevada,Tacoma,Washington,None
1867,Reno,Nevada,Oxnard,California,California
1868,Reno,Nevada,Fontana,California,California
1869,Reno,Nevada,Akron,Ohio,Ohio
1870,Reno,Nevada,Amarillo,Texas,None
1871,Reno,Nevada,Glendale,California,Arizona
1872,Reno,Nevada,Tallahassee,Florida,Florida
1873,Reno,Nevada,Huntsville,Alabama,None
1874,Reno,Nevada,Worcester,Massachusetts,Massachusetts
1875,Reno,Nevada,Chicago,Illinois,Illinois
1876,Reno,Nevada,Houston,Texas,Texas
1877,Reno,Nevada,Philadelphia,Pennsylvania,Pennsylvania
1878,Reno,Nevada,Phoenix,Arizona,Arizona
1879,Reno,Nevada,Dallas,Texas,Texas
1880,Reno,Nevada,Jacksonville,Florida,Florida
1881,Reno,Nevada,Indianapolis,Indiana,Indiana
1882,Reno,Nevada,Austin,Texas,Texas
1883,Reno,Nevada,Detroit,Michigan,Michigan
1884,Reno,Nevada,Memphis,Tennessee,Tennessee
1885,Reno,Nevada,Boston,Massachusetts,Massachusetts
1886,Reno,Nevada,Seattle,Washington,Oregon
1887,Reno,Nevada,Denver,Colorado,Colorado
1888,Reno,Nevada,Baltimore,Maryland,Maryland
1889,Reno,Nevada,Nashville,Tennessee,Tennessee
1890,Reno,Nevada,Louisville,Kentucky,Kentucky
1891,Reno,Nevada,Milwaukee,Wisconsin,Wisconsin
1892,Reno,Nevada,Portland,Oregon,Oregon
1893,Reno,Nevada,Tucson,Arizona,Arizona
1894,Reno,Nevada,Fresno,California,California
1895,Reno,Nevada,Sacramento,California,California
1896,Reno,Nevada,Mesa,Arizona,Arizona
1897,Reno,Nevada,Atlanta,Georgia,Georgia
1898,Scottsdale,Arizona,Irving,Texas,None
1899,Scottsdale,Arizona,Fremont,California,None
1900,Scottsdale,Arizona,Irvine,California,None
1901,Scottsdale,Arizona,Spokane,Washington,None
1902,Scottsdale,Arizona,Modesto,California,None
1903,Scottsdale,Arizona,Shreveport,Louisiana,None
1904,Scottsdale,Arizona,Tacoma,Washington,None
1905,Scottsdale,Arizona,Oxnard,California,None
1906,Scottsdale,Arizona,Fontana,California,None
1907,Scottsdale,Arizona,Akron,Ohio,None
1908,Scottsdale,Arizona,Amarillo,Texas,None
1909,Scottsdale,Arizona,Glendale,California,None
1910,Scottsdale,Arizona,Tallahassee,Florida,None
1911,Scottsdale,Arizona,Huntsville,Alabama,None
1912,Scottsdale,Arizona,Worcester,Massachusetts,None
1913,Scottsdale,Arizona,Chicago,Illinois,None
1914,Scottsdale,Arizona,Houston,Texas,None
1915,Scottsdale,Arizona,Philadelphia,Pennsylvania,None
1916,Scottsdale,Arizona,Dallas,Texas,None
1917,Scottsdale,Arizona,Jacksonville,Florida,None
1918,Scottsdale,Arizona,Indianapolis,Indiana,None
1919,Scottsdale,Arizona,Austin,Texas,None
1920,Scottsdale,Arizona,Detroit,Michigan,None
1921,Scottsdale,Arizona,Memphis,Tennessee,None
1922,Scottsdale,Arizona,Boston,Massachusetts,None
1923,Scottsdale,Arizona,Seattle,Washington,None
1924,Scottsdale,Arizona,Denver,Colorado,None
1925,Scottsdale,Arizona,Baltimore,Maryland,None
1926,Scottsdale,Arizona,Nashville,Tennessee,None
1927,Scottsdale,Arizona,Louisville,Kentucky,None
1928,Scottsdale,Arizona,Milwaukee,Wisconsin,None
1929,Scottsdale,Arizona,Portland,Oregon,None
1930,Scottsdale,Arizona,Fresno,California,None
1931,Scottsdale,Arizona,Sacramento,California,None
1932,Scottsdale,Arizona,Atlanta,Georgia,None
1933,Scottsdale,Arizona,Omaha,Nebraska,None
1934,Irving,Texas,Fremont,California,None
1935,Irving,Texas,Irvine,California,None
1936,Irving,Texas,Spokane,Washington,Yakima
1937,Irving,Texas,Modesto,California,None
1938,Irving,Texas,Shreveport,Louisiana,Louisiana
1939,Irving,Texas,Tacoma,Washington,None
1940,Irving,Texas,Oxnard,California,California
1941,Irving,Texas,Fontana,California,California
1942,Irving,Texas,Akron,Ohio,Ohio
1943,Irving,Texas,Glendale,California,Arizona
1944,Irving,Texas,Tallahassee,Florida,Florida
1945,Irving,Texas,Huntsville,Alabama,None
1946,Irving,Texas,Worcester,Massachusetts,Massachusetts
1947,Irving,Texas,Chicago,Illinois,Illinois
1948,Irving,Texas,Philadelphia,Pennsylvania,Philly
1949,Irving,Texas,Phoenix,Arizona,Arizona
1950,Irving,Texas,Jacksonville,Florida,Alabama
1951,Irving,Texas,Indianapolis,Indiana,Indiana
1952,Irving,Texas,Detroit,Michigan,Michigan
1953,Irving,Texas,Memphis,Tennessee,Tennessee
1954,Irving,Texas,Boston,Massachusetts,Massachusetts
1955,Irving,Texas,Seattle,Washington,Oregon
1956,Irving,Texas,Denver,Colorado,Colorado
1957,Irving,Texas,Baltimore,Maryland,Maryland
1958,Irving,Texas,Nashville,Tennessee,Tennessee
1959,Irving,Texas,Louisville,Kentucky,Kentucky
1960,Irving,Texas,Milwaukee,Wisconsin,Wisconsin
1961,Irving,Texas,Portland,Oregon,Oregon
1962,Irving,Texas,Tucson,Arizona,Arizona
1963,Irving,Texas,Fresno,California,Arizona
1964,Irving,Texas,Sacramento,California,Fresno
1965,Irving,Texas,Mesa,Arizona,Arizona
1966,Irving,Texas,Atlanta,Georgia,Alabama
1967,Irving,Texas,Omaha,Nebraska,Nebraska
1968,Irving,Texas,Miami,Florida,Florida
1969,Fremont,California,Spokane,Washington,None
1970,Fremont,California,Shreveport,Louisiana,None
1971,Fremont,California,Tacoma,Washington,None
1972,Fremont,California,Akron,Ohio,None
1973,Fremont,California,Amarillo,Texas,None
1974,Fremont,California,Tallahassee,Florida,None
1975,Fremont,California,Huntsville,Alabama,None
1976,Fremont,California,Worcester,Massachusetts,None
1977,Fremont,California,Chicago,Illinois,None
1978,Fremont,California,Houston,Texas,None
1979,Fremont,California,Philadelphia,Pennsylvania,None
1980,Fremont,California,Phoenix,Arizona,None
1981,Fremont,California,Dallas,Texas,None
1982,Fremont,California,Jacksonville,Florida,None
1983,Fremont,California,Indianapolis,Indiana,None
1984,Fremont,California,Austin,Texas,None
1985,Fremont,California,Detroit,Michigan,None
1986,Fremont,California,Memphis,Tennessee,None
1987,Fremont,California,Boston,Massachusetts,None
1988,Fremont,California,Seattle,Washington,None
1989,Fremont,California,Denver,Colorado,None
1990,Fremont,California,Baltimore,Maryland,None
1991,Fremont,California,Nashville,Tennessee,None
1992,Fremont,California,Louisville,Kentucky,None
1993,Fremont,California,Milwaukee,Wisconsin,None
1994,Fremont,California,Portland,Oregon,None
1995,Fremont,California,Tucson,Arizona,None
1996,Fremont,California,Mesa,Arizona,None
1997,Fremont,California,Atlanta,Georgia,None
1998,Fremont,California,Omaha,Nebraska,None
1999,Fremont,California,Miami,Florida,None
2000,Fremont,California,Tulsa,Oklahoma,None
2001,Irvine,California,Spokane,Washington,None
2002,Irvine,California,Shreveport,Louisiana,None
2003,Irvine,California,Tacoma,Washington,None
2004,Irvine,California,Akron,Ohio,None
2005,Irvine,California,Amarillo,Texas,None
2006,Irvine,California,Tallahassee,Florida,None
2007,Irvine,California,Huntsville,Alabama,None
2008,Irvine,California,Worcester,Massachusetts,None
2009,Irvine,California,Chicago,Illinois,None
2010,Irvine,California,Houston,Texas,None
2011,Irvine,California,Philadelphia,Pennsylvania,None
2012,Irvine,California,Phoenix,Arizona,None
2013,Irvine,California,Dallas,Texas,None
2014,Irvine,California,Jacksonville,Florida,None
2015,Irvine,California,Indianapolis,Indiana,None
2016,Irvine,California,Austin,Texas,None
2017,Irvine,California,Detroit,Michigan,None
2018,Irvine,California,Memphis,Tennessee,None
2019,Irvine,California,Boston,Massachusetts,None
2020,Irvine,California,Seattle,Washington,None
2021,Irvine,California,Denver,Colorado,None
2022,Irvine,California,Baltimore,Maryland,None
2023,Irvine,California,Nashville,Tennessee,None
2024,Irvine,California,Louisville,Kentucky,None
2025,Irvine,California,Milwaukee,Wisconsin,None
2026,Irvine,California,Portland,Oregon,None
2027,Irvine,California,Tucson,Arizona,None
2028,Irvine,California,Mesa,Arizona,None
2029,Irvine,California,Atlanta,Georgia,None
2030,Irvine,California,Omaha,Nebraska,None
2031,Irvine,California,Miami,Florida,None
2032,Irvine,California,Tulsa,Oklahoma,None
2033,Spokane,Washington,Modesto,California,None
2034,Spokane,Washington,Shreveport,Louisiana,Louisiana
2035,Spokane,Washington,Oxnard,California,Ventura
2036,Spokane,Washington,Fontana,California,Gibbs
2037,Spokane,Washington,Akron,Ohio,Cleveland
2038,Spokane,Washington,Amarillo,Texas,None
2039,Spokane,Washington,Glendale,California,Burbank
2040,Spokane,Washington,Tallahassee,Florida,Florida
2041,Spokane,Washington,Huntsville,Alabama,None
2042,Spokane,Washington,Worcester,Massachusetts,Gloucester
2043,Spokane,Washington,Chicago,Illinois,Emanuel
2044,Spokane,Washington,Houston,Texas,Dallas
2045,Spokane,Washington,Philadelphia,Pennsylvania,Philly
2046,Spokane,Washington,Phoenix,Arizona,Houston
2047,Spokane,Washington,Dallas,Texas,Houston
2048,Spokane,Washington,Jacksonville,Florida,Miami
2049,Spokane,Washington,Indianapolis,Indiana,Indiana
2050,Spokane,Washington,Austin,Texas,Texas
2051,Spokane,Washington,Detroit,Michigan,Cleveland
2052,Spokane,Washington,Memphis,Tennessee,Atlanta
2053,Spokane,Washington,Boston,Massachusetts,Philadelphia
2054,Spokane,Washington,Denver,Colorado,Philadelphia
2055,Spokane,Washington,Baltimore,Maryland,Maryland
2056,Spokane,Washington,Nashville,Tennessee,Atlanta
2057,Spokane,Washington,Louisville,Kentucky,Georgetown
2058,Spokane,Washington,Milwaukee,Wisconsin,Philadelphia
2059,Spokane,Washington,Portland,Oregon,Boston
2060,Spokane,Washington,Tucson,Arizona,Arizona
2061,Spokane,Washington,Fresno,California,Sacramento
2062,Spokane,Washington,Sacramento,California,California
2063,Spokane,Washington,Mesa,Arizona,Arizona
2064,Spokane,Washington,Atlanta,Georgia,Philadelphia
2065,Spokane,Washington,Omaha,Nebraska,Nebraska
2066,Spokane,Washington,Miami,Florida,Florida
2067,Spokane,Washington,Tulsa,Oklahoma,Oklahoma
2068,Spokane,Washington,Oakland,California,Baltimore
2069,Spokane,Washington,Cleveland,Ohio,Philadelphia
2070,Modesto,California,Shreveport,Louisiana,None
2071,Modesto,California,Tacoma,Washington,None
2072,Modesto,California,Akron,Ohio,None
2073,Modesto,California,Amarillo,Texas,None
2074,Modesto,California,Tallahassee,Florida,None
2075,Modesto,California,Huntsville,Alabama,None
2076,Modesto,California,Worcester,Massachusetts,None
2077,Modesto,California,Chicago,Illinois,None
2078,Modesto,California,Houston,Texas,None
2079,Modesto,California,Philadelphia,Pennsylvania,None
2080,Modesto,California,Phoenix,Arizona,None
2081,Modesto,California,Dallas,Texas,None
2082,Modesto,California,Jacksonville,Florida,None
2083,Modesto,California,Indianapolis,Indiana,None
2084,Modesto,California,Austin,Texas,None
2085,Modesto,California,Detroit,Michigan,None
2086,Modesto,California,Memphis,Tennessee,None
2087,Modesto,California,Boston,Massachusetts,None
2088,Modesto,California,Seattle,Washington,None
2089,Modesto,California,Denver,Colorado,None
2090,Modesto,California,Baltimore,Maryland,None
2091,Modesto,California,Nashville,Tennessee,None
2092,Modesto,California,Louisville,Kentucky,None
2093,Modesto,California,Milwaukee,Wisconsin,None
2094,Modesto,California,Portland,Oregon,None
2095,Modesto,California,Tucson,Arizona,None
2096,Modesto,California,Mesa,Arizona,None
2097,Modesto,California,Atlanta,Georgia,None
2098,Modesto,California,Omaha,Nebraska,None
2099,Modesto,California,Miami,Florida,None
2100,Modesto,California,Tulsa,Oklahoma,None
2101,Modesto,California,Cleveland,Ohio,None
2102,Modesto,California,Minneapolis,Minnesota,None
2103,Shreveport,Louisiana,Tacoma,Washington,None
2104,Shreveport,Louisiana,Oxnard,California,California
2105,Shreveport,Louisiana,Fontana,California,California
2106,Shreveport,Louisiana,Akron,Ohio,Ohio
2107,Shreveport,Louisiana,Amarillo,Texas,None
